id,id_ks,id_participant
34795,9730304,14
34796,9730304,6035
34797,9730304,1300
34798,9807557,937
34799,9807557,6036
34800,9389829,6037
34801,9389829,6038
34802,9389829,6039
34803,9388373,5039
34804,9388373,4779
34805,9388373,2828
34806,9388373,2429
34807,9388373,2430
34808,9388373,2757
34809,9388373,843
34810,9828677,1297
34811,9828677,609
34812,9828677,3226
34813,9828677,32
34814,9361809,3132
34815,9361809,458
34816,9361809,355
34817,9361809,109
34818,9568229,64
34819,9568229,1135
34820,9252685,6040
34821,9332472,1211
34822,9332472,2442
34823,9332472,178
34824,9324558,3571
34825,9324558,860
34826,9324558,318
34827,9324558,6041
34828,9324558,2869
34829,9324558,242
34830,9324558,1617
34831,9324558,178
34832,9324558,6042
34833,9324558,1378
34834,9649020,16
34835,9649020,2000
34836,9288789,5159
34837,9288789,3764
34838,9288789,4261
34839,9288789,126
34840,9288789,147
34841,9288789,6043
34842,9288789,6044
34843,9288789,4528
34844,9428374,3648
34845,9428374,1564
34846,9428374,113
34847,9428374,614
34848,9428374,115
34849,9428374,522
34850,9780213,713
34851,9767286,6045
34852,9775653,3732
34853,9775653,958
34854,9775653,6046
34855,9635437,2000
34856,9409206,3419
34857,9409206,2497
34858,9409206,5101
34859,9409206,2430
34860,9409206,2660
34861,9409206,843
34862,9409206,846
34863,9409206,4883
34864,9409206,847
34865,9409206,848
34866,9409206,850
34867,9455299,1151
34868,9455299,6047
34869,9762005,6048
34870,9563883,6049
34871,9516843,6050
34872,9754984,913
34873,9756066,913
34874,9885560,137
34875,9617267,4444
34876,9510920,5909
34877,9388045,658
34878,9739696,290
34879,9393695,6051
34880,9648577,5909
34881,9570473,5909
34882,9478104,6052
34883,9244680,6053
34884,9270259,6053
34885,9747388,1302
34886,9634495,1057
34887,9792915,14
34888,9792915,1308
34889,9509463,523
34890,9838817,528
34891,9838817,6054
34892,9838817,6055
34893,9838817,318
34894,9838817,706
34895,9838817,5734
34896,9838817,3740
34897,9838817,1371
34898,9838817,1781
34899,9838817,6056
34900,9838817,780
34901,9841052,1912
34902,9280845,4183
34903,9280846,4183
34904,9291792,3338
34905,9809027,470
34906,9250311,3338
34907,9250313,3338
34908,9250316,3338
34909,9250319,3338
34910,9833527,294
34911,9454936,271
34912,9468124,271
34913,9321882,5139
34914,9321882,6057
34915,9750175,499
34916,9274606,3338
34917,9274625,3338
34918,9274664,3338
34919,9274700,3338
34920,9297662,3338
34921,9523982,1530
34922,9812576,1450
34923,9843506,78
34924,9411182,131
34925,9465307,131
34926,9409345,630
34927,9641598,14
34928,9746411,14
34929,9756911,14
34930,9271630,516
34931,9390525,3206
34932,9728057,2529
34933,9826737,6058
34934,9594009,6059
34935,9594078,6059
34936,9594102,6059
34937,9411580,2279
34938,9411580,164
34939,9558233,6060
34940,9558233,825
34941,9558233,6061
34942,9558233,2625
34943,9395127,3648
34944,9622251,5288
34945,9612841,1315
34946,9612841,350
34947,9612841,1296
34948,9612841,4854
34949,9708769,42
34950,9708769,14
34951,9329546,6062
34952,9329546,391
34953,9465350,5621
34954,9877445,6063
34955,9877505,6063
34956,9698449,6064
34957,9865646,6065
34958,9481947,24
34959,9481947,3392
34960,9481947,559
34961,9481947,6066
34962,9775712,3699
34963,9775712,665
34964,9775712,3887
34965,9775712,3895
34966,9775712,667
34967,9775712,2677
34968,9319421,6067
34969,9319421,6068
34970,9814064,1174
34971,9584497,1174
34972,9288563,1512
34973,9844881,6069
34974,9410715,6070
34975,9810991,982
34976,9435918,3298
34977,9585666,2781
34978,9282156,538
34979,9798133,34
34980,9351778,606
34981,9325865,510
34982,9449321,634
34983,9380457,532
34984,9325929,6071
34985,9425876,5709
34986,9253597,6072
34987,9270726,6073
34988,9304315,254
34989,9724829,6074
34990,9441173,634
34991,9492234,6070
34992,9373680,14
34993,9234265,3022
34994,9419008,403
34995,9419008,1599
34996,9419008,2869
34997,9419008,729
34998,9419008,6075
34999,9419008,478
35000,9419008,1378
35001,9419008,2310
35002,9243230,683
35003,9243230,398
35004,9243230,721
35005,9243230,644
35006,9243230,588
35007,9243230,3793
35008,9243230,296
35009,9243230,1698
35010,9243230,589
35011,9822251,982
35012,9822251,1986
35013,9822251,2043
35014,9822251,3770
35015,9822251,3705
35016,9822251,109
35017,9822251,70
35018,9822251,731
35019,9386644,2889
35020,9386644,2623
35021,9386644,3853
35022,9465383,2203
35023,9465383,411
35024,9465383,1473
35025,9465383,5794
35026,9465383,462
35027,9465383,333
35028,9465383,4988
35029,9465383,414
35030,9465383,59
35031,9465383,2327
35032,9752218,1302
35033,9752218,1541
35034,9752218,1757
35035,9752218,814
35036,9808921,321
35037,9818334,6076
35038,9789494,5284
35039,9789494,2095
35040,9789494,234
35041,9789494,637
35042,9342567,790
35043,9597195,97
35044,9396212,1306
35045,9396212,1451
35046,9396212,1335
35047,9396212,1284
35048,9285420,1703
35049,9285420,342
35050,9851459,825
35051,9851459,3724
35052,9851459,2019
35053,9764813,3561
35054,9575516,6077
35055,9443552,65
35056,9414113,3758
35057,9414113,6078
35058,9806138,346
35059,9427241,6079
35060,9382330,11
35061,9704693,1394
35062,9704693,6080
35063,9811530,937
35064,9558418,6081
35065,9558418,6082
35066,9558418,3373
35067,9835779,239
35068,9387400,253
35069,9387400,87
35070,9387400,64
35071,9387400,242
35072,9387400,178
35073,9300807,2754
35074,9300807,2830
35075,9300807,843
35076,9300807,844
35077,9300807,5712
35078,9300807,4051
35079,9770330,3525
35080,9770330,6083
35081,9770330,1254
35082,9272758,958
35083,9272758,1983
35084,9272758,6084
35085,9272758,1214
35086,9272758,291
35087,9594830,992
35088,9598704,350
35089,9762803,346
35090,9439885,427
35091,9439885,4621
35092,9439885,155
35093,9439885,854
35094,9439885,2628
35095,9896353,34
35096,9896353,14
35097,9896353,139
35098,9896353,2110
35099,9321976,1639
35100,9321976,242
35101,9321976,178
35102,9567369,1933
35103,9643769,6085
35104,9490800,6086
35105,9287328,992
35106,9239007,245
35107,9275370,29
35108,9564215,3500
35109,9275381,29
35110,9308790,504
35111,9308790,458
35112,9308790,224
35113,9308790,1095
35114,9308790,312
35115,9308790,291
35116,9429835,5869
35117,9429835,864
35118,9898369,5845
35119,9898586,5845
35120,9763129,913
35121,9765273,913
35122,9765273,6087
35123,9771824,913
35124,9777616,913
35125,9387562,3532
35126,9387562,4189
35127,9349051,91
35128,9349051,934
35129,9494184,6088
35130,9494184,6052
35131,9562803,2573
35132,9562803,168
35133,9327604,852
35134,9327604,494
35135,9327604,2186
35136,9266722,218
35137,9266722,3338
35138,9266724,218
35139,9266724,3338
35140,9266725,218
35141,9266725,3338
35142,9519138,720
35143,9519138,218
35144,9260373,218
35145,9260373,3338
35146,9863191,6089
35147,9863191,3859
35148,9251015,2787
35149,9251015,35
35150,9317190,974
35151,9317190,178
35152,9349099,1228
35153,9349099,1149
35154,9809180,1373
35155,9298566,6090
35156,9355370,6072
35157,9455253,6090
35158,9617961,297
35159,9486902,4629
35160,9486902,689
35161,9486902,348
35162,9486902,458
35163,9486902,502
35164,9486902,623
35165,9486902,318
35166,9486902,339
35167,9486902,355
35168,9486902,745
35169,9486902,4824
35170,9486902,723
35171,9486902,242
35172,9486902,317
35173,9486902,279
35174,9486902,2943
35175,9486902,1075
35176,9486902,4037
35177,9377848,718
35178,9377848,1185
35179,9377848,659
35180,9377848,623
35181,9409769,348
35182,9409769,224
35183,9247702,3792
35184,9247702,660
35185,9486452,232
35186,9486452,6091
35187,9505612,632
35188,9505612,1486
35189,9250087,37
35190,9250087,5700
35191,9416302,353
35192,9416302,2350
35193,9275410,6092
35194,9275410,630
35195,9275410,6093
35196,9594121,6094
35197,9594121,6059
35198,9594142,1981
35199,9594142,6059
35200,9646961,14
35201,9900597,6095
35202,9702090,1313
35203,9702090,1757
35204,9738512,34
35205,9644048,300
35206,9644048,832
35207,9644048,0
35208,9644048,914
35209,9644048,3632
35210,9434090,6096
35211,9606857,5096
35212,9535806,6097
35213,9292643,178
35214,9292643,1181
35215,9467811,14
35216,9779681,5156
35217,9779681,2538
35218,9802262,73
35219,9802262,314
35220,9802262,3498
35221,9661850,683
35222,9661850,927
35223,9661850,296
35224,9661850,754
35225,9661850,1131
35226,9274225,1556
35227,9274225,200
35228,9274225,532
35229,9274225,505
35230,9274225,4971
35231,9274225,201
35232,9274225,242
35233,9274225,409
35234,9354452,658
35235,9354452,500
35236,9354452,91
35237,9354452,521
35238,9354452,191
35239,9260714,947
35240,9260714,517
35241,9260714,1620
35242,9260714,69
35243,9260714,646
35244,9260714,3801
35245,9412377,5113
35246,9412377,184
35247,9412377,2710
35248,9412377,1980
35249,9412377,168
35250,9412377,6098
35251,9378154,28
35252,9378154,253
35253,9378154,61
35254,9378154,240
35255,9378154,254
35256,9378154,182
35257,9378154,178
35258,9402963,2181
35259,9441521,2680
35260,9441521,2271
35261,9441521,458
35262,9441521,5215
35263,9441521,1008
35264,9441521,19
35265,9441521,125
35266,9441521,1229
35267,9503381,141
35268,9503381,2980
35269,9503381,607
35270,9503381,2293
35271,9503381,113
35272,9503381,708
35273,9503381,2151
35274,9572268,265
35275,9822676,4579
35276,9822676,5589
35277,9822676,6099
35278,9680609,362
35279,9680609,372
35280,9680609,153
35281,9726142,6100
35282,9726142,3756
35283,9726142,1094
35284,9726142,6101
35285,9726142,1100
35286,9303749,128
35287,9478514,4176
35288,9478514,843
35289,9300619,330
35290,9300619,2460
35291,9481302,333
35292,9481302,6102
35293,9481302,3635
35294,9481302,6103
35295,9399348,1490
35296,9399348,604
35297,9393392,992
35298,9393392,346
35299,9393392,430
35300,9258735,1082
35301,9258735,3727
35302,9258735,2813
35303,9258735,1727
35304,9254077,14
35305,9442751,405
35306,9442751,2816
35307,9442751,489
35308,9442751,5167
35309,9798336,350
35310,9798336,1308
35311,9857929,161
35312,9857929,1310
35313,9857929,3412
35314,9857929,5530
35315,9857929,2211
35316,9857929,1846
35317,9857929,637
35318,9246259,5331
35319,9246259,6104
35320,9820455,34
35321,9820455,1308
35322,9839921,6105
35323,9837799,913
35324,9846197,913
35325,9835674,913
35326,9749895,34
35327,9645169,350
35328,9530829,2609
35329,9805609,6106
35330,9805609,5029
35331,9805609,1240
35332,9627463,35
35333,9275520,2650
35334,9276041,2650
35335,9538200,5376
35336,9538200,318
35337,9689783,42
35338,9689783,2991
35339,9689783,814
35340,9245594,218
35341,9245594,216
35342,9245594,3338
35343,9431182,142
35344,9431182,850
35345,9359257,2870
35346,9359257,3809
35347,9541944,6107
35348,9541944,5267
35349,9721470,1746
35350,9721470,537
35351,9615473,423
35352,9615473,1296
35353,9615473,69
35354,9741956,6108
35355,9836996,6108
35356,9797847,1759
35357,9855709,1759
35358,9766433,2252
35359,9766433,1424
35360,9766433,456
35361,9784736,4856
35362,9838552,913
35363,9752489,14
35364,9752489,1226
35365,9752489,1308
35366,9360809,240
35367,9360809,25
35368,9360809,91
35369,9360809,87
35370,9360809,229
35371,9360809,5978
35372,9360809,369
35373,9351583,38
35374,9351583,1007
35375,9351583,1478
35376,9351583,41
35377,9253591,5916
35378,9460086,19
35379,9349508,5964
35380,9349508,6109
35381,9349511,5964
35382,9349511,6109
35383,9497301,493
35384,9497301,1533
35385,9497301,1862
35386,9780118,729
35387,9780118,70
35388,9335192,219
35389,9335192,1639
35390,9335192,254
35391,9795038,2677
35392,9795038,255
35393,9344814,91
35394,9344814,179
35395,9294882,237
35396,9294882,73
35397,9294882,1414
35398,9294882,723
35399,9294882,153
35400,9409943,2271
35401,9409943,6110
35402,9409943,2265
35403,9409943,318
35404,9409943,391
35405,9360834,240
35406,9360834,25
35407,9360834,505
35408,9360834,91
35409,9360834,87
35410,9360834,229
35411,9360834,446
35412,9360834,369
35413,9707397,609
35414,9707397,391
35415,9707397,3373
35416,9707397,3955
35417,9440947,19
35418,9261598,1228
35419,9261598,502
35420,9261598,2095
35421,9552300,143
35422,9443539,65
35423,9443541,65
35424,9259169,516
35425,9810710,502
35426,9810710,1470
35427,9526575,771
35428,9526575,2294
35429,9296250,38
35430,9296250,219
35431,9296250,5
35432,9296250,278
35433,9296250,648
35434,9296250,314
35435,9296250,6111
35436,9897476,531
35437,9897476,70
35438,9897476,1631
35439,9403051,992
35440,9403051,436
35441,9403051,346
35442,9358485,38
35443,9358485,1036
35444,9358485,1996
35445,9358485,178
35446,9347722,4314
35447,9347722,6112
35448,9637136,2182
35449,9637136,142
35450,9637136,391
35451,9637136,70
35452,9637136,1267
35453,9632279,1189
35454,9632279,1480
35455,9632279,350
35456,9632279,6113
35457,9632279,391
35458,9632279,12
35459,9413259,19
35460,9592671,14
35461,9572075,405
35462,9572075,1532
35463,9572075,2016
35464,9572075,355
35465,9873915,6114
35466,9477071,3125
35467,9477071,6115
35468,9306756,6116
35469,9590798,1228
35470,9590798,1982
35471,9590798,472
35472,9852477,2919
35473,9848540,913
35474,9848540,369
35475,9832878,1861
35476,9832878,913
35477,9546317,355
35478,9546317,220
35479,9313773,982
35480,9313773,1487
35481,9313773,377
35482,9313773,316
35483,9313773,489
35484,9313773,623
35485,9313773,217
35486,9313773,106
35487,9313773,1440
35488,9313773,1650
35489,9313773,971
35490,9313773,1100
35491,9313773,887
35492,9332181,217
35493,9332181,318
35494,9332181,197
35495,9332181,91
35496,9332181,2869
35497,9332181,109
35498,9332181,178
35499,9332181,6042
35500,9332181,190
35501,9332181,1208
35502,9408222,4936
35503,9408222,32
35504,9408222,1957
35505,9267884,1966
35506,9676871,57
35507,9676871,958
35508,9676871,232
35509,9676871,1120
35510,9339459,38
35511,9339459,1100
35512,9339459,41
35513,9472485,541
35514,9472485,542
35515,9472485,543
35516,9472485,544
35517,9472485,6117
35518,9371604,29
35519,9371604,178
35520,9390798,29
35521,9390798,178
35522,9683087,5545
35523,9334197,197
35524,9334197,91
35525,9334197,87
35526,9334197,125
35527,9334197,1184
35528,9403826,225
35529,9789370,254
35530,9587249,296
35531,9343953,992
35532,9401562,790
35533,9685172,1457
35534,9260233,324
35535,9615281,1577
35536,9517704,176
35537,9618716,3047
35538,9618716,2061
35539,9512245,3141
35540,9512245,651
35541,9512245,2315
35542,9569215,1352
35543,9569215,426
35544,9569215,1238
35545,9569215,1001
35546,9750148,3814
35547,9750148,1265
35548,9750148,3817
35549,9750148,4032
35550,9438372,530
35551,9438372,1484
35552,9451274,658
35553,9451274,219
35554,9451274,1213
35555,9292627,1201
35556,9292627,3053
35557,9292627,218
35558,9292627,3674
35559,9292627,2202
35560,9292627,178
35561,9292627,750
35562,9292627,216
35563,9322229,4958
35564,9322229,391
35565,9322229,178
35566,9402921,992
35567,9402921,346
35568,9428749,6118
35569,9428749,2309
35570,9428749,2397
35571,9428749,90
35572,9428749,1042
35573,9428749,1141
35574,9428749,182
35575,9428749,650
35576,9428749,5947
35577,9392675,2488
35578,9392675,2160
35579,9392675,1007
35580,9392675,70
35581,9524799,4346
35582,9524799,6119
35583,9524799,6016
35584,9524799,843
35585,9524799,2661
35586,9822554,6108
35587,9423546,6120
35588,9396838,278
35589,9396838,73
35590,9396838,410
35591,9447536,14
35592,9447536,35
35593,9355068,11
35594,9355068,346
35595,9287627,11
35596,9287627,974
35597,9655355,337
35598,9655355,3838
35599,9240895,3368
35600,9240895,1208
35601,9243074,217
35602,9243074,786
35603,9243074,64
35604,9243074,2724
35605,9243074,227
35606,9243074,409
35607,9641036,472
35608,9641036,75
35609,9641036,70
35610,9641036,2546
35611,9382662,3746
35612,9453378,6121
35613,9453378,6122
35614,9453378,5258
35615,9253381,1735
35616,9253381,5319
35617,9476946,405
35618,9476946,1420
35619,9476946,6123
35620,9476946,449
35621,9476946,346
35622,9476946,35
35623,9476946,2364
35624,9341584,3648
35625,9341584,1522
35626,9337097,355
35627,9337097,94
35628,9337097,254
35629,9635359,6124
35630,9635359,1529
35631,9635359,1095
35632,9635359,6125
35633,9635359,814
35634,9495265,2288
35635,9495265,218
35636,9495265,178
35637,9495265,3833
35638,9852072,6126
35639,9852072,862
35640,9429872,6127
35641,9429872,1809
35642,9429872,1774
35643,9429872,1184
35644,9429872,26
35645,9380463,2250
35646,9380463,532
35647,9380463,224
35648,9380463,125
35649,9380463,1215
35650,9475678,5702
35651,9854833,73
35652,9854833,1252
35653,9854833,893
35654,9854833,627
35655,9854833,1115
35656,9590862,664
35657,9590862,655
35658,9590862,106
35659,9590862,729
35660,9590862,1896
35661,9590862,799
35662,9361005,282
35663,9361005,1604
35664,9361005,1261
35665,9361005,1078
35666,9608860,4685
35667,9608860,2183
35668,9608860,1238
35669,9608860,1545
35670,9608860,125
35671,9690515,913
35672,9690515,6128
35673,9690515,6129
35674,9870321,2123
35675,9792540,3231
35676,9792540,986
35677,9792540,6130
35678,9792540,3705
35679,9792540,1826
35680,9792540,1094
35681,9792540,2111
35682,9792540,523
35683,9792540,1240
35684,9457081,992
35685,9457081,164
35686,9269695,1932
35687,9269695,97
35688,9380912,181
35689,9380912,182
35690,9380912,70
35691,9846908,286
35692,9847804,286
35693,9356168,6131
35694,9818048,642
35695,9643780,355
35696,9877677,2768
35697,9610445,2123
35698,9834025,2278
35699,9834025,3998
35700,9428073,1306
35701,9428073,156
35702,9428073,4848
35703,9439305,350
35704,9409204,6132
35705,9391697,6133
35706,9410428,6133
35707,9896410,491
35708,9817973,126
35709,9449690,350
35710,9372985,6133
35711,9372995,6133
35712,9373007,6133
35713,9373010,6133
35714,9373016,6133
35715,9373018,6133
35716,9440598,761
35717,9427577,478
35718,9271205,35
35719,9400294,350
35720,9411717,350
35721,9546461,6134
35722,9546461,2840
35723,9546461,2966
35724,9546461,2436
35725,9487929,1556
35726,9487929,14
35727,9487929,608
35728,9487929,440
35729,9487929,958
35730,9487929,163
35731,9487929,519
35732,9487929,738
35733,9487929,893
35734,9487929,109
35735,9487929,1601
35736,9719234,538
35737,9719234,1496
35738,9309244,1244
35739,9892210,2673
35740,9892210,528
35741,9892210,531
35742,9725826,2242
35743,9695741,232
35744,9322152,409
35745,9322152,178
35746,9306927,992
35747,9603926,655
35748,9337791,1100
35749,9741271,1476
35750,9288033,411
35751,9288033,199
35752,9288033,1224
35753,9288033,5
35754,9288033,2587
35755,9288033,790
35756,9288033,436
35757,9288033,4399
35758,9288033,414
35759,9796789,1416
35760,9796789,683
35761,9796789,623
35762,9796789,399
35763,9796789,571
35764,9796789,3802
35765,9796789,3692
35766,9796789,1896
35767,9796789,687
35768,9881411,1763
35769,9856452,6076
35770,9680798,609
35771,9680798,893
35772,9680798,1619
35773,9705677,78
35774,9705677,81
35775,9705677,430
35776,9769701,1252
35777,9359092,240
35778,9359092,182
35779,9359092,229
35780,9359092,5978
35781,9372192,178
35782,9372192,190
35783,9372192,369
35784,9418559,1834
35785,9418559,3185
35786,9418559,3567
35787,9446624,87
35788,9446624,64
35789,9787337,1308
35790,9787337,1058
35791,9813102,126
35792,9783725,1374
35793,9783725,1788
35794,9783725,1126
35795,9783725,6135
35796,9271945,359
35797,9787858,4986
35798,9787858,1076
35799,9787858,5180
35800,9499102,1333
35801,9499102,262
35802,9499102,3158
35803,9297049,5
35804,9297049,517
35805,9297049,69
35806,9297049,1539
35807,9843675,5758
35808,9796797,411
35809,9796797,2230
35810,9796797,634
35811,9796797,6136
35812,9796797,3682
35813,9796797,6137
35814,9796797,2327
35815,9800840,2694
35816,9800840,470
35817,9871135,1369
35818,9871135,6114
35819,9446773,6138
35820,9446773,5258
35821,9446773,6139
35822,9403315,60
35823,9403315,3105
35824,9403315,1077
35825,9403315,24
35826,9403315,240
35827,9403315,25
35828,9403315,182
35829,9403315,5978
35830,9403315,369
35831,9403315,6140
35832,9636323,6141
35833,9636323,355
35834,9360889,240
35835,9360889,25
35836,9360889,91
35837,9360889,87
35838,9360889,229
35839,9360889,6142
35840,9360889,446
35841,9360889,1208
35842,9796622,6143
35843,9902826,153
35844,9501259,3442
35845,9501259,129
35846,9501259,218
35847,9501259,49
35848,9870769,616
35849,9870769,516
35850,9870769,70
35851,9870769,642
35852,9701308,2002
35853,9276949,1680
35854,9276949,199
35855,9276949,4987
35856,9276949,3658
35857,9276949,1166
35858,9276949,761
35859,9276949,2310
35860,9262412,2953
35861,9262412,551
35862,9386007,6133
35863,9386007,6144
35864,9282239,790
35865,9282239,971
35866,9267957,35
35867,9267957,3057
35868,9383104,176
35869,9383104,609
35870,9836681,1720
35871,9836681,470
35872,9455038,5964
35873,9455038,6145
35874,9486156,472
35875,9486156,3373
35876,9486156,1996
35877,9486156,478
35878,9286974,3106
35879,9286974,115
35880,9286974,3764
35881,9868249,1302
35882,9868249,4755
35883,9331416,593
35884,9331416,78
35885,9331416,594
35886,9331416,4838
35887,9344053,1649
35888,9344053,125
35889,9344053,178
35890,9348370,648
35891,9348370,178
35892,9820339,4546
35893,9820339,6146
35894,9428938,5502
35895,9267594,29
35896,9331563,38
35897,9331563,6147
35898,9331563,607
35899,9331563,1211
35900,9331563,893
35901,9331563,480
35902,9331563,765
35903,9657885,350
35904,9657885,14
35905,9291819,6148
35906,9291819,5835
35907,9291819,3470
35908,9291819,6149
35909,9291819,4482
35910,9291819,391
35911,9291819,1578
35912,9435661,6150
35913,9435661,91
35914,9435661,660
35915,9435661,5947
35916,9435661,216
35917,9494397,4952
35918,9494397,153
35919,9305596,88
35920,9305596,378
35921,9305596,2633
35922,9305596,4406
35923,9305596,3477
35924,9359794,6151
35925,9359794,240
35926,9359794,5978
35927,9365871,240
35928,9365871,25
35929,9365871,6152
35930,9365871,5978
35931,9365871,369
35932,9869879,2123
35933,9806500,627
35934,9495250,505
35935,9495250,218
35936,9495250,178
35937,9495250,3833
35938,9360884,240
35939,9360884,25
35940,9360884,91
35941,9360884,87
35942,9360884,229
35943,9360884,446
35944,9360884,5978
35945,9360884,369
35946,9282920,14
35947,9282920,35
35948,9282780,6153
35949,9282780,6154
35950,9903224,116
35951,9607812,982
35952,9607812,2460
35953,9607812,1187
35954,9607812,375
35955,9485220,519
35956,9485220,187
35957,9691571,6155
35958,9318904,788
35959,9318904,529
35960,9318904,391
35961,9312592,506
35962,9312592,125
35963,9371371,330
35964,9371371,516
35965,9371371,5989
35966,9523509,606
35967,9523509,57
35968,9523509,1702
35969,9425769,1948
35970,9425769,548
35971,9425769,153
35972,9425769,4964
35973,9291008,3903
35974,9291008,3653
35975,9834980,6156
35976,9834980,6129
35977,9851328,6157
35978,9851328,1265
35979,9808535,470
35980,9429654,449
35981,9429654,854
35982,9805518,350
35983,9329278,992
35984,9435708,992
35985,9668666,14
35986,9247987,218
35987,9247987,6158
35988,9247987,216
35989,9247987,3338
35990,9454283,173
35991,9454283,174
35992,9292144,6159
35993,9292144,5
35994,9292144,6160
35995,9430254,5650
35996,9430254,253
35997,9430254,91
35998,9430254,65
35999,9430254,102
36000,9430254,26
36001,9430254,1215
36002,9430254,216
36003,9307035,5896
36004,9307035,2155
36005,9674315,5556
36006,9674315,14
36007,9611031,612
36008,9611031,6161
36009,9611031,348
36010,9611031,6162
36011,9611031,2340
36012,9611031,6163
36013,9611031,6164
36014,9556649,1074
36015,9556649,563
36016,9309605,529
36017,9309605,1169
36018,9309605,1140
36019,9309605,224
36020,9309605,1141
36021,9309605,1485
36022,9309605,786
36023,9309605,1142
36024,9309605,91
36025,9309605,6165
36026,9309605,409
36027,9309605,229
36028,9309605,446
36029,9309605,583
36030,9309605,179
36031,9853347,3226
36032,9420714,2967
36033,9420714,6109
36034,9856774,2962
36035,9856774,6166
36036,9856774,2792
36037,9856774,36
36038,9631680,176
36039,9631680,1955
36040,9824754,3900
36041,9824754,1450
36042,9824754,6167
36043,9868835,4876
36044,9868835,1842
36045,9868835,6168
36046,9774876,1892
36047,9774876,6169
36048,9774876,440
36049,9774876,873
36050,9774876,2875
36051,9683940,4662
36052,9421841,1151
36053,9421841,6079
36054,9421841,523
36055,9286237,974
36056,9286237,3139
36057,9800176,936
36058,9365882,178
36059,9612793,14
36060,9612793,974
36061,9612793,35
36062,9636079,982
36063,9332945,6170
36064,9332945,224
36065,9332945,91
36066,9332945,391
36067,9332945,49
36068,9332945,254
36069,9332945,215
36070,9332945,229
36071,9330031,15
36072,9330031,5052
36073,9330031,346
36074,9494472,586
36075,9494472,984
36076,9494472,4418
36077,9494472,751
36078,9494472,2417
36079,9494472,723
36080,9494472,1698
36081,9317877,91
36082,9317877,182
36083,9317877,229
36084,9317877,334
36085,9317877,178
36086,9317877,216
36087,9459158,692
36088,9459158,2943
36089,9459158,446
36090,9459158,178
36091,9459158,6171
36092,9364265,593
36093,9364265,78
36094,9809915,4519
36095,9757043,2069
36096,9757043,460
36097,9757043,5678
36098,9757043,2209
36099,9757043,1474
36100,9757043,1541
36101,9757043,9
36102,9757043,4185
36103,9757043,814
36104,9757043,4103
36105,9757043,857
36106,9421736,2396
36107,9421736,53
36108,9421736,164
36109,9421736,346
36110,9609839,3617
36111,9609839,1420
36112,9609839,3192
36113,9609839,232
36114,9609839,436
36115,9885931,2450
36116,9237108,11
36117,9464899,6172
36118,9464899,2662
36119,9464899,6173
36120,9464899,1075
36121,9251138,14
36122,9251138,825
36123,9251138,551
36124,9251138,113
36125,9251138,927
36126,9251138,522
36127,9251138,2152
36128,9251138,828
36129,9251138,206
36130,9584676,4410
36131,9332969,182
36132,9332969,465
36133,9332969,179
36134,9273684,241
36135,9273684,88
36136,9273690,241
36137,9273690,88
36138,9381559,6174
36139,9381559,1409
36140,9381559,864
36141,9381559,2705
36142,9381559,6175
36143,9381559,3402
36144,9381559,6176
36145,9381559,6177
36146,9381559,3026
36147,9467653,1926
36148,9467653,6178
36149,9467653,1309
36150,9467653,1007
36151,9467653,1826
36152,9467653,6179
36153,9467653,164
36154,9467653,990
36155,9467653,1736
36156,9467653,4988
36157,9467653,6180
36158,9836577,126
36159,9836577,153
36160,9442293,6181
36161,9442293,5502
36162,9299726,1228
36163,9299726,1007
36164,9299726,1814
36165,9299726,506
36166,9299726,706
36167,9299726,1100
36168,9299726,993
36169,9299726,1166
36170,9509931,1943
36171,9509931,391
36172,9509931,6182
36173,9436372,1865
36174,9305845,2683
36175,9305845,5260
36176,9305845,4645
36177,9305845,6183
36178,9305845,6184
36179,9773082,1473
36180,9773082,58
36181,9773082,6185
36182,9868372,2111
36183,9868372,523
36184,9664673,6186
36185,9664673,563
36186,9405039,53
36187,9405039,40
36188,9405039,2401
36189,9239217,1468
36190,9239217,3788
36191,9239217,580
36192,9239217,1612
36193,9239217,3279
36194,9239217,506
36195,9239217,318
36196,9239217,73
36197,9239217,1094
36198,9239217,601
36199,9239217,4980
36200,9239217,4423
36201,9239217,168
36202,9239217,230
36203,9239217,1115
36204,9692846,1487
36205,9692846,720
36206,9692846,1812
36207,9692846,632
36208,9692846,502
36209,9692846,70
36210,9692846,1364
36211,9333771,233
36212,9333771,213
36213,9426828,1141
36214,9426828,218
36215,9426828,409
36216,9426828,650
36217,9426828,583
36218,9697190,6187
36219,9697190,1373
36220,9697190,3390
36221,9468201,790
36222,9459213,856
36223,9459213,875
36224,9452890,839
36225,9452890,840
36226,9452890,3949
36227,9452890,2828
36228,9452890,6188
36229,9452890,4747
36230,9452890,846
36231,9452890,847
36232,9452890,848
36233,9452890,850
36234,9365868,2518
36235,9365868,229
36236,9365868,521
36237,9352586,749
36238,9352586,683
36239,9352586,6189
36240,9352586,3470
36241,9352586,276
36242,9352586,669
36243,9352586,318
36244,9352586,73
36245,9352586,234
36246,9352586,3499
36247,9352586,679
36248,9352586,751
36249,9352586,1414
36250,9352586,611
36251,9352586,1036
36252,9352586,1640
36253,9352586,2061
36254,9570073,6190
36255,9570073,1612
36256,9570073,655
36257,9570073,106
36258,9570073,314
36259,9570073,315
36260,9570073,2061
36261,9383792,90
36262,9383792,729
36263,9383792,182
36264,9383792,242
36265,9383792,70
36266,9383792,446
36267,9489607,296
